ID,Area,City,Restaurant,Demand,Price,Avg ratings,Total ratings,Food type,Address,Delivery time,Delivery Status
391508,Sinhgad Road,Pune,Maljis Saiba Farsan Bhelpuri Center,Low,200,2.9,80,"Fast Food,Snacks",Sinhgad Road,47,Delayed
391571,Rohini,Delhi,The Paratha Company,Low,200,3.4,20,North Indian,Rohini,47,Delayed
391618,Salt Lake,Kolkata,Gupta Tea,High,150,4.2,500,"Snacks,Beverages,Indian",Shyambazar,39,In Time
391672,Sarthana,Surat,Laxmi Dhosa Centre,Low,250,2.9,80,"South Indian,Chinese,Fast Food",Sarthana,51,Delayed
391694,Frazer Town,Bangalore,Maheshwari Chaats Centre,Low,99,2.9,80,"Chaat,Snacks",Frazer Town,49,Delayed
391698,Rohini,Delhi,Quick Tasty Bites,Low,150,2.9,80,"Indian,Chinese,Pastas,Fast Food,Snacks",Rohini,39,In Time
392108,Rajajinagar,Bangalore,Amul Ice-Cream Parlour,Low,200,2.9,80,Ice Cream,Rajajinagar,51,Delayed
392159,Somajiguda & Khairtabad,Hyderabad,Mahalaxmi Tiffin Centre,Low,250,4.4,20,"South Indian,Snacks",Aghapura,35,In Time
392402,Kothrud,Pune,Mamta Dining Hall,Low,260,2.9,80,Indian,Kothrud,49,Delayed
393310,Lake Town,Kolkata,Bika,Low,200,3.7,100,"Indian,Chinese,Fast Food,Continental,Street Food,Sweets",Golaghata Road,66,Delayed
393326,Domlur,Bangalore,Sri Ganesha Fruit Juice Centre,Low,100,2.9,80,"Juices,Beverages",Indiranagar,63,Delayed
393500,Himayath Nagar,Hyderabad,Mast Kalandar  The Kitchen,Low,300,3.8,20,North Indian,Himayath Nagar,32,In Time
393942,Nallakunta & Vidyanagar,Hyderabad,Inti Ruchi,Low,200,4.2,50,Indian,Nallakunta & Vidyanagar,48,Delayed
394087,Charminar,Hyderabad,Italian Hub,Low,250,2.9,80,"European,American,Chinese",Charminar,45,Delayed
394156,Prahlad Nagar,Ahmedabad,Gajananad Pauva House,Low,300,4.2,50,"South Indian,Beverages",Prahlad Nagar,37,In Time
394204,Basavanagudi,Bangalore,Friendly Neighbourhood Pizza-Man Vv Puram,Low,260,2.9,80,Pizzas,Basavanagudi,47,Delayed
394247,Kilpauk,Chennai,Friends Food Court,Low,250,4,20,"South Indian,North Indian,Chaat,Chinese,Juices,Beverages",Kilpauk,63,Delayed
394400,Chandkheda,Ahmedabad,Tasteez Food,Low,100,4.2,20,Indian,Chandkheda,71,Delayed
394541,Perambur,Chennai,A Plus Tea,Low,100,2.9,80,Beverages,Perambur,60,Delayed
395439,Adajan,Surat,Shree Kathiyawadi Khadki,High,250,4.3,1000,"Gujarati,Thalis,North Indian,Rajasthani,Desserts,Punjabi",Adajan,46,Delayed
395519,Himayath Nagar,Hyderabad,Wahh Chaap,High,300,4.1,500,"North Indian,Biryani",Himayath Nagar,31,In Time
395830,Rajajinagar,Bangalore,Swagat Restaurant,Low,350,4.1,20,"Indian,Beverages,Ice Cream",Rajajinagar,57,Delayed
395831,Prahlad Nagar,Ahmedabad,Jay Shree Krishna Fresh Fruit Juice Vegetable Juic,Low,150,2.9,80,"Beverages,Juices",Prahlad Nagar,49,Delayed
395848,Himayath Nagar,Hyderabad,Vinayak Tiffins,Low,100,2.9,80,South Indian,Himayath Nagar,33,In Time
395927,Hatibagan,Kolkata,Nic Natural Ice Creams,High,120,4.8,500,"Ice Cream,Desserts",Arabinda Sarani,37,In Time
395928,Hatibagan,Kolkata,Grameen Kulfi,Low,120,4.6,100,"Ice Cream,Desserts",Arabinda Sarani,39,In Time
395985,Kothrud,Pune,Sukhkarta Pure Veg Dining Hall,Low,640,4.2,20,North Indian,Kothrud,54,Delayed
396077,Basavanagudi,Bangalore,Candy Cloud Factory,Low,300,2.9,80,"Beverages,Desserts,Fast Food,Ice Cream",Basavanagudi,50,Delayed
396263,Ghatlodia,Ahmedabad,Masala Darbar Restaurant,Low,250,2.9,80,"Indian,Chinese",Ghatlodia,51,Delayed
396275,Kothapet & Dilsukhnagar,Hyderabad,The Country Wok,Low,400,3.5,100,"Chinese,Beverages",Kothapet & Dilsukhnagar,63,Delayed
396407,South Kolkata,Kolkata,Gopalas Pure Veg Multi-Cuisine Restaurant,Low,300,4.4,50,Indian,South Kolkata,65,Delayed
396697,Adajan,Surat,Royal Schez,Low,300,4.1,50,"Indian,Chinese,Fast Food,Thai,Chaat",Adajan,62,Delayed
396751,Shantinagar,Bangalore,Pure Veg Meals By Lunchbox,Low,200,2.9,80,"North Indian,Desserts,Biryani",Residency Road,45,Delayed
396843,Jadavpur,Kolkata,The Cheesecake Factory,Low,500,4.3,20,"Chinese,Desserts,Continental,Tibetan",Jadavpur,83,Delayed
396935,Kailash Plaza,Mumbai,Ice Cream Works,Low,300,2.9,80,"Ice Cream,Desserts",Ghatkopar Vikhroli,52,Delayed
397022,Rajouri Garden,Delhi,Hira Lal Paan,Low,200,4.3,50,"Paan,Beverages,Waffle",Rajouri Garden,74,Delayed
397171,Himayath Nagar,Hyderabad,Sunnys Chinese,Low,350,3.5,20,Chinese,Himayath Nagar,31,In Time
397397,Powai,Mumbai,Pawri Kitchen,Low,400,4.5,100,"Indian,Continental,Pastas",Powai,61,Delayed
397492,Prahlad Nagar,Ahmedabad,Grab And Go,Low,250,4.3,100,"Punjabi,Chinese,Continental",Vejalpur,44,In Time
397744,Nsp,Delhi,Modern Caterers,High,300,4.2,1000,"North Indian,Chinese,Snacks,Beverages,Punjabi",Nsp,46,Delayed
397913,Maninagar,Ahmedabad,Baked By Nini S,Low,200,2.9,80,"Bakery,Desserts",Maninagar,54,Delayed
397954,Rohini,Delhi,Cake All Time,Low,200,2.9,80,"Bakery,Cafe",Rohini,56,Delayed
398030,Rajouri Garden,Delhi,Radha Swami Chaap Wala,Low,300,2.9,80,"North Indian,Chinese,Tandoor",Rajouri Garden,76,Delayed
398062,Basavanagudi,Bangalore,Manchurian Corner,Low,300,2.9,80,Chinese,Basavanagudi,53,Delayed
398070,Basavanagudi,Bangalore,Jain And Veg Cuisines,Low,300,3.6,20,"Indian,Jain,Beverages,Chinese",Basavanagudi,47,Delayed
398747,Malleshwaram,Bangalore,Sri Sai Ram Chats And Juice Centre,Low,200,4.1,100,"Chaat,Snacks",Malleshwaram,60,Delayed
399096,Mylapore,Chennai,Hotel Chaithra,Low,100,4.2,50,"South Indian,Chinese",Mylapore,53,Delayed
399576,Kondhwa,Pune,Jyoti Restaurant,High,200,4.1,1000,"North Indian,South Indian,Beverages,Ice Cream,Chinese,Snacks",Kondhwa,62,Delayed
399910,Indiranagar,Bangalore,Ministry Of Ice Creams,Low,350,2.9,80,"Ice Cream,Desserts,Beverages",Indiranagar,54,Delayed
400357,Annanagar,Chennai,Kolambu Box,Low,300,2.9,80,"Indian,Street Food,European",Annanagar,62,Delayed
400587,Santoshnagar & Saidabad,Hyderabad,Anu Tiffin Center,Low,150,3.9,20,South Indian,Santoshnagar & Saidabad,47,Delayed
400600,Matunga Wadala,Mumbai,The Batter Cake House,Low,950,2.9,80,"Bakery,Desserts",Matunga Wadala,45,Delayed
400777,Rohini,Delhi,Tummy Full,Low,150,2.9,80,Snacks,Rohini,30,In Time
401051,Ameerpet,Hyderabad,Milap Pan Shop,Low,100,4.5,20,Paan,Ameerpet,67,Delayed
401165,Kothapet & Dilsukhnagar,Hyderabad,Milkshakes Hub N More,Low,300,2.9,80,Beverages,Kothapet & Dilsukhnagar,68,Delayed
401306,George Town,Chennai,Guna Bhai Dosa,Low,200,2.9,80,Indian,George Town,45,Delayed
401571,Salt Lake,Kolkata,Starlight,Low,350,2.9,80,Chinese  North Indian  Continental  Fast Food  Snacks,Salt Lake,72,Delayed
401645,Mogappair,Chennai,Havmor Havfunn,Low,300,2.9,80,"Ice Cream,Indian",Mogappair,80,Delayed
402069,Nallakunta & Vidyanagar,Hyderabad,Juice It Up,Low,150,2.9,80,Chaat  Beverages  Juices,Nallakunta & Vidyanagar,48,Delayed
402234,Naranpura,Ahmedabad,All In One  Food Point,Low,250,2.9,80,"Snacks,Italian,Continental",Naranpura,52,Delayed
402283,Sinhgad Road,Pune,Krishna Bikaner And Dry Fruits,Low,250,2.9,80,Sweets,Sinhgad Road,68,Delayed
402702,Athwa,Surat,Gourmet Ice Cream Cakes By Baskin Robbins,Low,200,2.9,80,"Desserts,Ice Cream,Bakery",Ghodod Road,45,Delayed
402771,Salt Lake,Kolkata,Teekha,Low,500,4.3,20,"Indian,Fast Food,Mexican,Continental,Beverages",Salt Lake,68,Delayed
403037,Royapuram,Chennai,Nic Natural Ice Creams,Low,120,4.5,100,"Ice Cream,Desserts",Bc Press Road,52,Delayed
403038,Royapuram,Chennai,Grameen Kulfi,Low,120,2.9,80,"Ice Cream,Desserts",Bc Press Road,52,Delayed
403229,Ruby Area,Kolkata,Sri Krishna Hot Chips,Low,200,4.4,20,Indian  Fast Food,Ruby Area,67,Delayed
403318,Paldi & Ambawadi,Ahmedabad,Amazing Snacks,Low,300,2.9,80,"Chinese,Beverages",Paldi & Ambawadi,49,Delayed
403775,Koramangala,Bangalore,Khamma Ghani Sa,Low,500,4.6,20,"North Indian,Rajasthani",Koramangala,59,Delayed
403893,Royapettah,Chennai,Fasta Pizza,Low,200,2.9,80,"Pizzas,Beverages",Royapettah,58,Delayed
403909,Lake Town,Kolkata,Fries Before Guys,Low,200,2.9,80,Beverages,Lake Town,79,Delayed
404088,Jadavpur,Kolkata,Cfk,Low,500,2.9,80,"Pizzas,Pastas,Fast Food",Jadavpur,90,Delayed
404454,Vastrapur,Ahmedabad,The Food Box,Low,300,2.9,80,"Italian,Pizzas,Pastas",Vastrapur,56,Delayed
404496,Prashant Vihar,Delhi,Veer Ji Malai Chaap Wale  Prashant Vihar,Low,200,3.6,100,"Indian,Tandoor",Rohini,47,Delayed
404781,Paschim Vihar,Delhi,Sayna Restaurant,Low,150,2.9,80,North Indian,Paschim Vihar,65,Delayed
405127,Koramangala,Bangalore,Hokart - Soori Chaats,Low,150,4.9,20,"Fast Food,Street Food,Snacks,Chaat",Koramangala,59,Delayed
405152,Kothapet & Dilsukhnagar,Hyderabad,New Sai Kailash Dhaba,Low,250,4.2,100,"Chinese,Biryani,Combo",Kothapet & Dilsukhnagar,54,Delayed
405165,Sinhgad Road,Pune,Caramellas Cake Shop Navi Peth,Low,100,2.9,80,Bakery,Sinhgad Road,33,In Time
405313,Sion Bhakti Park,Mumbai,Akkad Bakkad Bombay Boom,Low,250,4.5,20,"Snacks,Italian,Pizzas",Sion Bhakti Park,52,Delayed
405368,Jodhpur Cross Road,Ahmedabad,New German Waffles & Co,Low,200,2.9,80,"Beverages,Desserts,Fast Food",Prahlad Nagar,61,Delayed
405967,Isanpur,Ahmedabad,Puffing - The Live Puff,Low,80,4.7,50,Indian,Isanpur,49,Delayed
406185,Sarthana,Surat,Rasta One Nation,Low,400,2.9,80,"Fast Food,Italian,Chinese,Beverages",Sarthana,54,Delayed
406542,Vastrapur,Ahmedabad,Akkad Bakkad Bombay Boo,Low,250,2.9,80,Fast Food,Vastrapur,49,Delayed
406713,Kondhwa,Pune,Lavaza Restaurant,Low,225,2.9,80,"Fast Food,Indian,Beverages",Kondhwa,73,Delayed
406926,Paldi & Ambawadi,Ahmedabad,Sale & Pepe Pizzeria Neapolitan,Low,700,2.9,80,Italian,Paldi & Ambawadi,38,In Time
406947,Scruz Bandra East,Mumbai,A -1 Panipuri Center,Low,60,2.9,80,"Chaat,Snacks",Scruz Bandra East,46,Delayed
407008,Nallakunta & Vidyanagar,Hyderabad,Polpat,Low,300,2.9,80,Indian,Nallakunta & Vidyanagar,50,Delayed
407058,Camp,Pune,Mayas Kitchen,Low,199,4.2,20,"Indian,Salads",Camp,47,Delayed
407297,Vastrapur,Ahmedabad,Aesh Cafe,Low,200,2.9,80,"Continental,Italian,Pizzas,Snacks",Vastrapur,47,Delayed
407616,Navrangpura,Ahmedabad,La Pinoz Pizza Navrangpura,Low,250,4.2,100,"Pizzas,Italian,Snacks,Desserts,Beverages",Navrangpura,39,In Time
407703,Piplod,Surat,Italian Roots,Low,250,2.9,80,"Italian,Pizzas,Snacks",Piplod,69,Delayed
407838,Ghatkopar Vikhroli,Mumbai,Mummas Yummy Bites,Low,300,2.9,80,"Italian,Pizzas,Snacks",Ghatkopar Vikhroli,51,Delayed
407889,Vastrapur,Ahmedabad,Chow Chow Asian Kitchen,Low,250,2.9,80,Chinese,Vastrapur,49,Delayed
408241,Maninagar,Ahmedabad,Er. Momo'S,Low,200,2.9,80,"Chinese,Fast Food,Beverages,Combo",Maninagar,56,Delayed
408694,Wanowrie,Pune,Proper Pakoda,Low,100,2.9,80,Snacks,Wanowrie,62,Delayed
408751,Begumpet,Hyderabad,Vijju Ki Bandi,Low,200,4,20,South Indian  Chaat  Sweets,Begumpet,61,Delayed
408977,Santoshnagar & Saidabad,Hyderabad,Sri Sai Ram Darshini Tiffins And Meals,Low,150,3.9,100,South Indian,Santoshnagar & Saidabad,43,In Time
409017,Ameerpet,Hyderabad,Shree Sweets And Naamkeen,Low,499,2.9,80,Sweets,Ameerpet,76,Delayed
409122,Sarthana,Surat,5 Hot Chillis Pizza & Mocktail Bar,Low,200,2.9,80,"Italian,Fast Food",Sarthana,70,Delayed
409412,Tolichowki,Hyderabad,Bombay Kulfis,Low,100,2.9,80,Desserts,Tolichowki,65,Delayed
409486,Rohini,Delhi,Aura Bakers,Low,300,2.9,80,"Bakery,Indian,Chinese,Pastas,Snacks",Rohini,36,In Time
409880,Vadapalani,Chennai,Thaai Mann,Low,300,2.9,80,"Desserts,Fast Food,Sweets",Vadapalani,79,Delayed
410301,Kilpauk,Chennai,Ramas Cafe,Low,250,4.6,20,"South Indian,Sweets",Kilpauk,46,Delayed
410891,Basavanagudi,Bangalore,Smoky And Snacky,Low,180,2.9,80,"Chinese,Fast Food,Indian",Basavanagudi,49,Delayed
411774,Indiranagar,Bangalore,Delhi Chaat House,Low,225,3.6,20,"Chaat,Indian",Indiranagar,60,Delayed
411961,Malleshwaram,Bangalore,Cream And Fudge,Low,200,2.9,80,"Beverages,Desserts",Malleshwaram,64,Delayed
411982,Central Bangalore,Bangalore,Pure Punjabi Dhaba,Low,200,2.9,80,"Indian,North Indian,Snacks",Central Bangalore,40,In Time
411990, Akhbar Nagar Circle,Ahmedabad,Shiv Shakti Fast Food,Low,200,2.9,80,"Gujarati,Fast Food",Naranpura,53,Delayed
412378,South Kolkata,Kolkata,Truffle Square,Low,300,2.9,80,Bakery,South Kolkata,59,Delayed
412557,Narhe,Pune,Ganga Pure Veg,Low,600,2.9,80,Indian,Narhe,74,Delayed
412597,Indiranagar,Bangalore,Babaji Bites,Low,250,2.9,80,"Chinese,Tandoor",Indiranagar,59,Delayed
412721,T Nagar,Chennai,S3 Elite Family Dining,Low,250,3.5,20,"Chinese,Thalis",T Nagar,71,Delayed
414109,Kurla,Mumbai,R S Mani Cafe,Low,200,4.2,20,"South Indian,Beverages",Kurla,40,In Time
414486,Isanpur,Ahmedabad,Tgb Bakery,Low,200,2.9,80,Bakery,Isanpur,53,Delayed
414605,Uppal,Hyderabad,Natural Fruits And Juices,Low,200,3.8,20,Juices  Salads,Uppal,57,Delayed
414675,Vastrapur,Ahmedabad,Mahakal Pakodi Center,Low,200,4.1,20,Indian,Vastrapur,39,In Time
414885,Navrangpura,Ahmedabad,Creamy Heaven,Low,300,2.9,80,"Ice Cream,Beverages",Navrangpura,40,In Time
415392,Laldarwaja,Ahmedabad,Volga,Low,500,2.9,80,"North Indian,Continental,Beverages",Laldarwaja,48,Delayed
415543,Marol Sakinaka,Mumbai,Afra Falooda Darbar,Low,250,2.9,80,Beverages  Desserts,Marol Sakinaka,54,Delayed
415569,Mogapair,Chennai,Keventers Ice Creamery,Low,300,4.7,20,"Ice Cream,Desserts",Vr Mall,86,Delayed
415571,Navrangpura,Ahmedabad,Keventers Ice Cream,Low,300,4.6,20,"Ice Cream,Desserts",Navrangpura,36,In Time
415742,Rohini,Delhi,Dhaam Kitchen,Low,300,2.9,80,"Indian,North Indian,Fast Food",Rohini,47,Delayed
415809,Kothapet & Dilsukhnagar,Hyderabad,Laddu Ji,Low,200,2.9,80,Sweets,Kothapet & Dilsukhnagar,44,In Time
416010,Navrangpura,Ahmedabad,Foodcraft Kitchen,Low,500,2.9,80,"Indian,Chinese,Fast Food,Punjabi",Navrangpura,39,In Time
416101,Laldarwaja,Ahmedabad,Frankie On Fire Raipur,Low,240,2.9,80,"Fast Food,Snacks",Laldarwaja,47,Delayed
416212,Vastrapur,Ahmedabad,Vanilla Sky,Low,300,2.9,80,Chinese,Vastrapur,51,Delayed
416478,Kurla,Mumbai,World Of Donuts,Low,200,2.9,80,"Desserts,Bakery",Kurla,39,In Time
416536,Adajan,Surat,Punjabi Culture,Low,300,3.4,100,"Punjabi,North Indian,Thalis,Desserts,Beverages",Adajan,52,Delayed
416629,Kodambakkam,Chennai,Krishna Sweet,Low,100,3.9,20,Sweets,Kodambakkam,73,Delayed
416896,Adajan,Surat,Slice And Dice Pizzeria,Low,300,4.4,20,"Pizzas,Italian,Beverages,Juices",Adajan,60,Delayed
417144,Charminar,Hyderabad,Classic Ice Cream,Low,200,2.9,80,"Ice Cream,Desserts",Charminar,55,Delayed
417158,Lake Town,Kolkata,M Hub,Low,200,2.9,80,"Pizzas,Pastas,Fast Food,Beverages",Lake Town,78,Delayed
417308,Rajouri Garden,Delhi,Amritsari Express,Low,200,2.9,80,North Indian,Rajouri Garden,78,Delayed
417454,Sri Nagar,Delhi,Calcutta Mithai,Low,200,4.2,50,"Chaat,Sweets",Nsp,57,Delayed
418077,Vastral,Ahmedabad,Ashirwad Dining Hall,Low,200,2.9,80,"Indian,Chinese",Vastral,75,Delayed
418299,Alipore,Kolkata,Roz Aana Punjab,Low,300,2.9,80,Indian,Alipore,88,Delayed
418326,Kothrud,Pune,Aditri Veg Restaurant,Low,200,3.9,20,"Indian,South Indian,Chinese,Juices,Beverages,Tandoor,Maharashtrian",Kothrud,53,Delayed
418400,Ghatkopar Vikhroli,Mumbai,Uk14 Icecream,Low,150,2.9,80,Ice Cream  Beverages,Ghatkopar Vikhroli,46,Delayed
418575,Navrangpura,Ahmedabad,Jay Rajeshwari,Low,150,2.9,80,"SVANidhi Street Food Vendor,Fast Food,Indian",Navrangpura,44,In Time
418926,Burrabazar,Kolkata,Crown Cafe,Low,120,2.9,80,South Indian  Snacks  Beverages,Burrabazar,49,Delayed
419001,Navrangpura,Ahmedabad,Doughfather,Low,300,2.9,80,"Pizzas,Bakery",Navrangpura,38,In Time
419220,Rajajinagar,Bangalore,Dna Cuisine-Doctor Nutri Ambrosia,Low,250,2.9,80,"Salads,Healthy Food,Beverages",Rajajinagar,71,Delayed
419686,Majestic,Bangalore,Rr Spicy Bangarpet Chat House,Low,150,2.9,80,"Chaat,Fast Food",Majestic,59,Delayed
419772,Kothapet & Dilsukhnagar,Hyderabad,Chai Sutta Bar Dilsukhnagar,Low,300,2.9,80,"Beverages,Fast Food",Kothapet & Dilsukhnagar,50,Delayed
420467,Kothrud,Pune,Mummyjis,Low,200,2.9,80,"Indian,Fast Food",Kothrud,60,Delayed
420484,Central Bangalore,Bangalore,Keventers Ice Cream,Low,300,2.9,80,"Ice Cream,Desserts",Garuda Mall,38,In Time
420750,Annanagar,Chennai,Sudhas Chaat And Sweets,Low,200,2.9,80,"Chaat,Combo,North Indian",Annanagar,69,Delayed
420764,Chembur,Mumbai,Verma Refreshments,Low,100,4.2,20,"Fast Food,Snacks,Chaat",Chembur,41,In Time
421134,Purasawalkam,Chennai,The Hut,Low,200,2.9,80,"Fast Food,Beverages",Purasawalkam,49,Delayed
421716,Athwa,Surat,Jalaram Thali,Low,200,2.9,80,"Punjabi,Snacks,Chinese",Athwa,49,Delayed
421739,Mehdipatnam,Hyderabad,Bhavani Tiffins,Low,250,2.9,80,South Indian,Mehdipatnam,55,Delayed
422113,Ghatkopar Vikhroli,Mumbai,Banglore Iyangars Bakery And Cake,Low,200,2.9,80,Bakery  Desserts,Ghatkopar Vikhroli,54,Delayed
422290,Paldi & Ambawadi,Ahmedabad,Baa Gruh Udhyog  Fast Food Services,Low,300,2.9,80,"Fast Food,Snacks,Sweets",Paldi & Ambawadi,56,Delayed
422416,Chembur,Mumbai,Gupta Bhelpuri Stall,Low,100,2.9,80,Chaat,Chembur,46,Delayed
422630,Scruz Bandra East,Mumbai,Dosa Zone,Low,100,2.9,80,South Indian,Scruz Bandra East,51,Delayed
422674,Jayanagar,Bangalore,Brown Burger Co Jayanagar,Low,199,4.4,20,"Fast Food,Beverages",Jayanagar,54,Delayed
423071,Navrangpura,Ahmedabad,Kailash Bhel Pakodi Centre,Low,100,4.2,20,Indian,Navrangpura,40,In Time
423110,Burrabazar,Kolkata,Sugarroom,Low,300,2.9,80,"Bakery,Beverages",Burrabazar,45,Delayed
423208,Malleshwaram,Bangalore,Bangarpete Chats,Low,199,2.9,80,Snacks,Malleshwaram,64,Delayed
423422,Parvat Patiya,Surat,La Pino'Z Pizza,Low,300,4.2,100,"Pizzas,Pastas,Beverages",Athwa,40,In Time
423622,Shivaji Nagar,Pune,Mrigaya - Pukht Biryani And Mandi,Low,300,2.9,80,South Indian,Shivaji Nagar,48,Delayed
423786,Viman Nagar,Pune,Sudama Bhel,Low,200,2.9,80,"Fast Food,Chaat",Viman Nagar,74,Delayed
423945,Honey Park,Surat,Milk Palace,Low,300,2.9,80,Desserts,Honey Park,57,Delayed
423950,Malleshwaram,Bangalore,Sri Sai Ram Juice And Chats,Low,150,2.9,80,Snacks,Malleshwaram,60,Delayed
424107,Prahlad Nagar,Ahmedabad,Spicebox,Low,250,2.9,80,"Indian,Pastas,Snacks",Satellite,54,Delayed
424125,Sector -6,Delhi,Radhey Shyam Ki Rasoi,Low,300,2.9,80,"North Indian,Chinese,Snacks,Thalis",Rohini,33,In Time
424595,Isanpur,Ahmedabad,Vipul Dudhiya Sweets (Nilkanth Enterprise),Low,200,2.9,80,"Sweets,Snacks,Bakery",Isanpur,48,Delayed
424609,Jayanagar,Bangalore,Bikaner Sweets,Low,99,3.7,20,Sweets,Jayanagar,50,Delayed
424620,Rajajinagar,Bangalore,Rj 14 Kitchen,Low,300,2.9,80,"North Indian,Thalis",Rajajinagar,63,Delayed
424656,Rajajinagar,Bangalore,89 Express Dhaba,Low,320,2.9,80,North Indian,Rajajinagar,72,Delayed
424870,Himayath Nagar,Hyderabad,Govindaas Sweet And Snacks,Low,200,2.9,80,"Snacks,Fast Food",Himayath Nagar,37,In Time
425092,Rohini,Delhi,Hariram Sweets,Low,200,3.7,20,Indian,Rohini,47,Delayed
425118,Sarthana,Surat,Waterbomb Pani-Puri Shop,Low,155,2.9,80,Snacks,Sarthana,67,Delayed
425144,Scruz Bandra East,Mumbai,Ms Dhamaka Food Factory,Low,200,2.9,80,"Continental,Pizzas,Pastas",Scruz Bandra East,48,Delayed
425357,Himayath Nagar,Hyderabad,Apple Cut,Low,300,3.9,50,Healthy Food  Salads  Chaat,Himayath Nagar,35,In Time
425478,Rohini,Delhi,Pasta Rasta.Com,Low,200,2.9,80,"Italian,Chinese,Fast Food,Beverages",Rohini,49,Delayed
425482,Kodambakkam,Chennai,Sk Chats,Low,400,2.9,80,"Chaat,Snacks",Kodambakkam,78,Delayed
425514,Umra Jakat,Surat,Natural Ice Cream,Low,150,4.6,100,Ice Cream,Umra Jakat,44,In Time
426114,Kothapet & Dilsukhnagar,Hyderabad,Cakes07,Low,199,2.9,80,Bakery,Kothapet & Dilsukhnagar,57,Delayed
426351,Alipore,Kolkata,Mac Kitchen,Low,200,2.9,80,"Indian,Chinese",Alipore,95,Delayed
426422,Annanagar,Chennai,Delara,Low,800,2.9,80,Indian,Annanagar,65,Delayed
426785,Varachha,Surat,Fastfoodz,Low,300,2.9,80,Snacks,Varachha,55,Delayed
426896,Alipore,Kolkata,To Go,Low,200,4.8,20,"Pastas,Indian,Desserts,Beverages",Alipore,84,Delayed
426983,Kothapet & Dilsukhnagar,Hyderabad,The Magical Stone,Low,200,2.9,80,"Ice Cream,Beverages",Kothapet & Dilsukhnagar,53,Delayed
427083,Chembur,Mumbai,All Fruits Juice,Low,300,2.9,80,"Beverages,Juices",Chembur,55,Delayed
427092,Alipore,Kolkata,Ma Bhawani,Low,150,2.9,80,Indian  Snacks,Alipore,67,Delayed
427190,Alipore,Kolkata,Kishus,Low,150,2.9,80,South Indian,Alipore,63,Delayed
427388,Rohini,Delhi,Eat Thrill Zone,Low,300,4.3,20,"Bakery,Tandoor,Fast Food,Chinese,Continental",Rohini,37,In Time
427393,Prahlad Nagar,Ahmedabad,Moms Makhni Punjabi Food,Low,300,2.9,80,Indian,Prahlad Nagar,51,Delayed
427703,Kothapet & Dilsukhnagar,Hyderabad,Mumbai Kulfi Kothapet,Low,150,2.9,80,"Ice Cream,Desserts",Kothapet & Dilsukhnagar,63,Delayed
428657,T Nagar,Chennai,Pachcha Kaththi,Low,400,2.9,80,Indian,T Nagar,78,Delayed
428701,Vadapalani,Chennai,Juice Box,Low,250,2.9,80,"Beverages,Snacks,Fast Food",Vadapalani,78,Delayed
428717,Kothapet & Dilsukhnagar,Hyderabad,Chai Vaai Cafe,Low,200,2.9,80,Snacks  Indian  Chinese,Kothapet & Dilsukhnagar,55,Delayed
428773,Vastrapur,Ahmedabad,Puffx Live Puff,Low,200,2.9,80,Snacks,Vastrapur,47,Delayed
429131,Banjara Hills,Hyderabad,Dosa House Restaurant,Low,150,2.9,80,South Indian  Biryani,Banjara Hills,55,Delayed
429135,Maninagar,Ahmedabad,The House Of Momo'S,Low,200,4.3,20,"Tibetan,Chinese,Indian",Maninagar,45,Delayed
429273,Lake Town,Kolkata,Crazy Chaap Corner,Low,300,2.9,80,"Tandoor,Chinese,Beverages",Lake Town,85,Delayed
429308,Ashok Vihar,Delhi,Quickey Snacks Corner,Low,200,2.9,80,"Chinese,Snacks",Ashok Vihar,70,Delayed
429336,Piplod,Surat,The Kafe Castle,Low,300,2.9,80,"Beverages,Italian,Snacks,Fast Food",Piplod,62,Delayed
429392,Banjara Hills,Hyderabad,Rotiwalaz Food Services,Low,300,2.9,80,Salads,Banjara Hills,39,In Time
429519,Vishrantwadi,Pune,A1 Paan Shop,Low,100,2.9,80,Paan,Vishrantwadi,66,Delayed
429738,Kothapet & Dilsukhnagar,Hyderabad,Quality Cakes,Low,299,2.9,80,Bakery  Sweets  Desserts,Kothapet & Dilsukhnagar,63,Delayed
429951,Lake Town,Kolkata,The Rusk Cafe,Low,149,2.9,80,Continental  Italian  Chinese  Beverages,Lake Town,81,Delayed
430588,Kurla,Mumbai,Jumboking Indian Burger,Low,150,4.1,20,"Fast Food,Continental",Kurla,38,In Time
430805,Rohini,Delhi,Sizzling Grillz,Low,300,2.9,80,Indian,Rohini,62,Delayed
430988,Navrangpura,Ahmedabad,Michael'S Icecream Burger,Low,350,2.9,80,"Continental,Beverages,Desserts",Navrangpura,45,Delayed
431370,Purasawalkam,Chennai,Nxtdoor,Low,200,4.6,20,"Continental,Italian,Beverages",Purasawalkam,46,Delayed
431375,Isanpur,Ahmedabad,Food Mohalla,Low,200,2.9,80,"Italian,Continental,Beverages",Isanpur,53,Delayed
431477,Jadavpur,Kolkata,Tea Bar,Low,100,2.9,80,"Beverages,Juices,Fast Food",Jadavpur,87,Delayed
431497,Lake Town,Kolkata,Shree Ganesh Home Kitchen,Low,150,2.9,80,North Indian,Lake Town,98,Delayed
